store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-11,willow creek,South,11-May-26,61,"$6,036.47",104.76,35.34523412,520,no
ST-08,Palm Terrace,South,20260324,83,"INR 4,948",62.9,25.41202978,686,yes
ST-05,Eastgate Center,NORTH,09/04/2026,54,6607.34,111.6,35.23386123,989,yes
ST-06,cedar crossing,North,01/05/2026,66,4361.86,70.04,28.35064593,571,0
ST-04,silverline mall,NORTH,"April 20, 2026",63,"INR 3,490",54.24,1.601250512,740,0
ST-01,Riverside Plaza,north,20-Mar-26,55,3931.92,77.44,19.23641713,665,no
ST-08,Palm Terrace,South,"April 24, 2026",49,3106.07,58.91,18.50105806,773,N
ST-01,Riverside Plaza,NORTH,20260405,44,"$4,004.65",93.4,7.100263297,502,N
ST-11,Willow Creek,South,2026-03-03,50,"$4,041.88",86.68,33.01183021,862,TRUE
ST-10,Magnolia Square,South,18-Mar-26,50,4247.43,85.13,14.8458655,441,0
ST-11,WILLOW CREEK,SOUTH,2026-03-13,50,3853.48,83.96,1.406944269,838,yes
ST-05,Eastgate Center,North,"April 17, 2026",65,"$5,258.94",83.79,12.68994392,732,N
ST-11,Willow Creek,South,"March 21, 2026",86,"INR 4,287",52.99,8.493007378,531,N
ST-06,Cedar Crossing,North,27/05/2026,52,6262.9,126.4,-15,489,N
ST-09,Coral Bay Outlet,South,"April 8, 2026",87,9286.99,109.66,13.17135992,655,0
ST-12,Bayfront Commons,South,2026-05-12,56,6141.98,102.64,36.01400092,551,FALSE
ST-14,Golden Valley,west,20260330,77,"$3,224.89",46,24.75178243,547,N
ST-03,Maple Junction,North,20260505,63,"$4,468.62",73.02,16.78634371,546,0
ST-13,Highland Court,West,2026-04-17,56,5439.69,99,35.66527126,682,TRUE
ST-09,CORAL BAY OUTLET,South,05/04/2026,63,"INR 6,985",115.08,17.9637855,471,0
ST-06,Cedar Crossing,North,"April 9, 2026",34,2694.35,82.58,7.814999892,490,0
ST-02,Harbor Point,North,2026-05-04,63,,106.98,20.66298019,856,0
ST-11,Willow Creek,SOUTH,20260501,69,8036,107.72,30.11795937,848,no
ST-10,Magnolia Square,South,"April 13, 2026",47,2761.25,62.01,33.50437906,823,N
ST-07,Sunset Boulevard,SOUTH,20260525,39,"$9,551.33",231.93,0.7821099814,665,0
ST-08,Palm Terrace,south,20260425,68,"$5,100.36",70.07,17.36345881,497,no
ST-07,Sunset Boulevard,SOUTH,30/03/2026,48,4977.25,104.58,21.06383055,600,no
ST-18,ashbrook plaza,West,2026-03-17,61,2635.98,45.62,26.45626468,428,yes
ST-01,Riverside Plaza,North,03/18/2026,102,10921.56,104.37,20.95011795,672,Y
ST-02,Harbor Point,north,04/07/2026,64,"INR 4,639",65.45,37.1067361,303,N
ST-18,Ashbrook Plaza,west,2026-05-09,53,2814.28,52.21,12.23661524,674,0
ST-11,willow creek,South,2026-03-28,81,"$3,522.29",41.47,11.70572488,541,no
ST-11,Willow Creek,South,05/20/2026,50,"INR 7,190",157.96,3.034308311,628,TRUE
ST-18,Ashbrook Plaza,west,20260505,50,2216.2,47.94,18.79665906,203,Y
ST-03,Maple Junction,North,20260311,52,7814.63,139.54,28.59697212,482,Y
ST-13,Highland Court,WEST,29/04/2026,74,3809.09,56.48,31.76868547,752,Y
ST-12,Bayfront Commons,South,2026-03-03,77,13418.45,184.1,8.571998045,811,N
ST-18,Ashbrook Plaza,West,04/27/2026,48,2597.42,50.76,8.123435162,757,no
ST-16,Redwood Station,West,20260302,40,8317.84,205.08,11.26695652,695,Y
ST-07,Sunset Boulevard,SOUTH,2026-05-06,40,7693.74,210.49,35.34615517,726,TRUE
ST-03,Maple Junction,NORTH,2026-03-01,73,6461.2,83.38,39.16972958,189,yes
ST-04,Silverline Mall,north,"April 1, 2026",53,4511.55,87.9,30.67446081,547,0
ST-06,cedar crossing,NORTH,2026-04-16,58,"$5,509.97",95.38,26.73687665,165,N
ST-16,Redwood Station,west,05/17/2026,25,"$10,405.86",433.26,23.17975649,945,N
ST-16,redwood station,West,"March 7, 2026",62,7683.4,123.67,9.403426544,613,N
ST-15,Pinecrest Mall,West,2026-05-16,42,"$4,205.16",109.28,22.68449948,799,N
ST-06,Cedar Crossing,North,05/07/2026,60,2808.2,46.67,25.49610842,667,Y
ST-12,Bayfront Commons,SOUTH,19/05/2026,58,10387.38,177.74,13.66692238,540,N
ST-06,CEDAR CROSSING,North,20260327,49,3362.59,68.75,14.48694703,290,TRUE
ST-02,Harbor Point,North,2026-05-07,34,4334.08,121.64,19.77039107,653,no
ST-14,Golden Valley,WEST,2026-05-13,53,3534.89,62.36,4.210058043,405,0
ST-14,Golden Valley,West,"March 26, 2026",44,7008.84,153.68,10.75033338,409,N
ST-01,Riverside Plaza,NORTH,"March 17, 2026",66,5267.28,72.71,6.985658837,623,N
ST-12,Bayfront Commons,South,2026-05-22,50,5659.8,119.12,23.18002599,469,FALSE
ST-18,ASHBROOK PLAZA,WEST,12-May-26,58,2342.76,40.21,18.60261747,541,0
ST-07,sunset boulevard,South,2026-03-07,66,5413.46,79.7,23.84694603,669,0
ST-08,Palm Terrace,South,20260329,23,"$3,781.98",171.58,14.75157638,705,no
ST-15,pinecrest mall,West,2026-05-04,69,"INR 2,013",31.93,31.68982581,589,1
ST-12,Bayfront Commons,SOUTH,30-Mar-26,-62,"$4,789.85",5094.41,29.47782665,560,N
ST-16,Redwood Station,west,"March 8, 2026",88,8307.42,99.2,30.15501325,546,N
ST-11,Willow Creek,SOUTH,20260429,45,7802.41,184.57,27.40657372,782,Y
ST-17,Summit Corner,West,"May 27, 2026",33,6784.34,205.33,32.92402119,829,N
ST-04,Silverline Mall,North,20260314,67,1985.74,28.43,3.457896531,654,N
ST-09,Coral Bay Outlet,SOUTH,05/17/2026,77,4306.56,55.45,22.05766209,355,N
ST-15,Pinecrest Mall,West,2026-05-05,74,6967.7,92.65,19.45303523,731,0
ST-03,Maple Junction,NORTH,"April 15, 2026",60,"$6,559.82",102.53,34.25984004,600,no
ST-01,riverside plaza,north,27-Mar-26,71,6298.53,80.55,8.071284429,613,no
ST-17,Summit Corner,West,03/01/2026,52,5286.52,109.22,39.546091,449,FALSE
ST-05,Eastgate Center,North,05/17/2026,54,4558.82,90.91,33.06668886,504,N
ST-18,Ashbrook Plaza,WEST,21/04/2026,44,"$3,146.54",67.11,5.29707157,517,yes
ST-03,Maple Junction,North,20260419,47,7039.39,153.66,37.42734558,808,Y
ST-01,Riverside Plaza,NORTH,20260407,41,12183.51,274.8,1.637878411,636,FALSE
ST-09,Coral Bay Outlet,south,03/30/2026,45,"$3,945.42",80.6,0.7278374284,580,N
ST-12,Bayfront Commons,South,25-Apr-26,68,8099.15,120.27,21.3818226,835,1
ST-06,Cedar Crossing,North,20/03/2026,63,"$7,077.50",110.37,25.39360876,587,N
ST-16,Redwood Station,West,20260525,77,"INR 4,721",62.93,17.62049911,669,N
ST-18,Ashbrook Plaza,West,08/05/2026,52,3043.52,60.68,11.88133937,562,yes
ST-08,PALM TERRACE,South,27-Apr-26,55,"$4,515.71",76.73,24.57324699,615,N
ST-17,Summit Corner,West,11/05/2026,40,"$8,776.12",198.18,23.91385884,650,FALSE
ST-08,Palm Terrace,South,10-Mar-26,50,5654.57,122.91,37.96361965,606,N
ST-17,Summit Corner,West,02/03/2026,44,6072.82,145.74,36.10243862,567,0
ST-14,golden valley,West,2026-04-18,45,9575.94,224.48,15.45385741,559,yes
ST-13,Highland Court,WEST,"May 18, 2026",37,7355.61,201.97,1.935430087,831,yes
ST-16,Redwood Station,West,2026-03-01,77,9884.36,119.81,1.597482425,540,1
ST-15,Pinecrest Mall,West,04/10/2026,47,6484.73,137.69,2.937141132,552,Y
ST-17,Summit Corner,West,9-Apr-26,64,5678.25,82.48,39.17156522,471,N
ST-09,Coral Bay Outlet,South,20/05/2026,72,7874.74,105.24,0.1487770027,655,TRUE
ST-02,Harbor Point,North,10/05/2026,75,9413.03,119.13,19.66441337,400,N
ST-11,Willow Creek,South,26-Apr-26,29,4515.15,168.12,39.64121899,657,N
ST-14,Golden Valley,west,"March 17, 2026",81,"INR 3,258",41.35,37.13961779,633,0
ST-10,Magnolia Square,South,12/03/2026,72,"$4,152.91",54.92,34.19639341,550,N
ST-16,Redwood Station,West,24-Mar-26,84,"$7,482.53",93.25,8.64742064,809,TRUE
ST-10,Magnolia Square,SOUTH,2026-05-07,67,"$3,788.35",53.93,39.38571454,809,N
ST-11,Willow Creek,SOUTH,14/03/2026,24,4353.11,167.17,26.71362909,421,Y
ST-02,Harbor Point,North,2026-05-02,69,4278.8,67,33.16350333,714,Y
ST-17,summit corner,West,20260420,78,5190.38,61.36,22.69142506,589,1
ST-06,Cedar Crossing,North,29-Apr-26,42,5344.68,116.54,38.08770146,488,0
ST-13,Highland Court,West,2026-04-25,68,2759.31,43.53,35.91919609,822,0
ST-14,Golden Valley,West,05/20/2026,75,6468.15,88.33,24.25877278,336,Y
ST-16,Redwood Station,West,2026-03-09,31,"$4,108.84",120.56,34.95841199,634,yes
ST-02,HARBOR POINT,North,14-Mar-26,36,5949.76,168.79,26.33923074,446,0
ST-07,Sunset Boulevard,SOUTH,16-Apr-26,76,"INR 3,412",42.56,10.02805717,595,FALSE
ST-16,Redwood Station,West,28/05/2026,55,12644.5,246.77,33.52596847,269,N
ST-13,HIGHLAND COURT,West,05/03/2026,31,2799.4,83.48,28.22540456,599,no
ST-01,Riverside Plaza,NORTH,20260423,72,8442.51,110.15,15.08823932,663,N
ST-02,Harbor Point,north,20260501,68,4464.54,64.6,4.777937437,576,N
ST-05,Eastgate Center,north,"April 13, 2026",63,5859.4,86,28.87158965,382,N
ST-18,Ashbrook Plaza,West,"April 17, 2026",62,1669.85,28,9.889692961,813,N
ST-03,Maple Junction,NORTH,28/03/2026,59,6411.91,105.73,35.1587549,561,no
ST-18,Ashbrook Plaza,West,2026-03-07,91,"INR 2,840",34.17,22.80193177,541,no
ST-13,highland court,WEST,2026-04-12,55,3097.93,59,28.45442178,634,no
ST-16,Redwood Station,West,16-May-26,41,"$6,389.46",161.84,6.457684233,604,N
ST-01,Riverside Plaza,North,20260309,39,"$4,960.70",134.39,3.309199997,451,N
ST-12,bayfront commons,South,20260325,41,"INR 7,229",189.46,12.19492703,662,N
ST-17,SUMMIT CORNER,West,2026-03-19,70,3357.98,47.72,31.45669262,598,N
ST-12,Bayfront Commons,South,2026-05-10,54,"INR 9,713",178.98,21.78708511,384,1
ST-06,CEDAR CROSSING,NORTH,3-Mar-26,21,9517.33,462.56,21.80714571,609,no
ST-03,maple junction,North,05/13/2026,54,3027.54,58.88,7.602435464,478,N
ST-15,Pinecrest Mall,West,"May 7, 2026",74,2475.85,35.93,17.16649499,622,N
ST-10,magnolia square,South,"May 26, 2026",44,4284.89,89.72,31.2682748,837,N
ST-16,Redwood Station,West,2026-05-04,47,4463.61,88.1,8.162580643,426,Y
ST-10,Magnolia Square,South,"May 10, 2026",55,"$6,528.37",123.72,16.26958876,385,yes
ST-18,Ashbrook Plaza,WEST,2-Mar-26,75,2581.4,36,20.49233849,711,yes
ST-07,Sunset Boulevard,South,23/05/2026,-71,11472.51,12458.1,12.40480081,644,FALSE
ST-04,Silverline Mall,north,15/05/2026,62,4962.33,86.15,26.02053609,648,no
ST-16,Redwood Station,West,2026-04-12,57,"$3,762.59",64.13,27.91481368,600,N
ST-03,Maple Junction,North,20260522,67,10809.64,174,27.66216588,767,N
ST-15,Pinecrest Mall,West,"May 1, 2026",58,3949.6,64.64,7.838715931,627,0
ST-02,Harbor Point,north,04/30/2026,34,5725.92,181.33,20.88565789,990,Y
ST-06,Cedar Crossing,North,2026-03-23,31,2852.28,84.09,23.99471379,634,N
ST-08,Palm Terrace,South,03/11/2026,39,"$9,719.36",253.11,19.86556092,893,0
ST-18,Ashbrook Plaza,West,20260521,66,2184.76,34.16,7.669706942,608,no
ST-18,Ashbrook Plaza,West,20260418,69,3136.42,48.38,19.75441402,810,no
ST-07,Sunset Boulevard,south,"March 11, 2026",68,6454.55,93.4,23.49228715,599,N
ST-11,Willow Creek,South,03/29/2026,77,,95.59,na,659,N
ST-06,cedar crossing,North,"April 8, 2026",68,3313.53,44.11,10.39838747,499,N
ST-17,Summit Corner,West,02/04/2026,58,8218.98,130.07,28.66674366,681,1
ST-14,Golden Valley,WEST,03/02/2026,6,3770.67,607.89,21.62899585,595,TRUE
ST-02,Harbor Point,North,26/04/2026,83,2367.7,29.28,30.29397731,522,0
ST-18,ashbrook plaza,West,04/04/2026,72,1933.75,28.87,35.15603618,575,N
ST-05,Eastgate Center,North,20260412,61,4418.16,74.75,35.50844348,467,TRUE
ST-11,Willow Creek,South,20260424,79,"$6,905.48",80.13,37.15373995,310,TRUE
ST-17,Summit Corner,West,20260523,45,10888.19,227.91,3.092390537,531,Y
ST-08,Palm Terrace,South,30-Mar-26,54,3260.76,65.44,26.38690826,418,FALSE
ST-16,Redwood Station,West,03/23/2026,84,12127.89,135.35,0.23812577,635,N
ST-06,Cedar Crossing,North,2026-03-14,51,3768.3,70.15,23.36558322,417,N
ST-15,Pinecrest Mall,West,29/05/2026,67,2719.69,40.08,21.1208182,609,yes
ST-03,Maple Junction,North,07/03/2026,29,10926.03,368.49,10.30748365,473,yes
ST-13,Highland Court,West,"May 7, 2026",63,"$3,596.45",54.65,33.64337952,447,N
ST-14,Golden Valley,WEST,04/24/2026,69,11694.76,161.73,34.68667107,556,N
ST-07,Sunset Boulevard,South,8-May-26,67,3777.64,52.44,25.35930377,695,N
ST-02,HARBOR POINT,North,23-Apr-26,67,9769.53,155.95,-15,526,yes
ST-09,Coral Bay Outlet,South,2026-04-01,44,5494.19,117.7,29.32222607,825,0
ST-11,willow creek,South,20260521,45,3899.69,78.74,20.02532978,581,N
ST-03,Maple Junction,North,"March 18, 2026",75,4538.32,58.38,4.210303751,753,N
ST-10,MAGNOLIA SQUARE,South,13/05/2026,65,3784.76,62.03,4.546323399,729,N
ST-04,Silverline Mall,North,10/03/2026,56,"$2,888.10",48.23,-15,654,Y
ST-04,Silverline Mall,North,24/03/2026,71,"$2,563.02",37.08,17.33679022,625,0
ST-17,Summit Corner,West,"April 10, 2026",71,"INR 7,839",116.19,250,533,N
ST-05,Eastgate Center,North,10/04/2026,33,3656.91,100.3,36.66559441,699,1
ST-02,Harbor Point,north,02/04/2026,62,5057,73.76,20.60533507,658,TRUE
ST-14,Golden Valley,WEST,20260407,60,2784.08,43.11,13.30535067,856,N
ST-03,Maple Junction,North,23/03/2026,48,"INR 12,145",243.82,13.84857821,539,0
ST-10,Magnolia Square,South,03/26/2026,49,"$6,555.21",130,17.01028826,538,N
ST-03,Maple Junction,North,2026-05-06,77,"$6,480.75",86.14,2.929839447,502,N
ST-18,Ashbrook Plaza,West,12/03/2026,61,,52.62,27.77261448,434,TRUE
ST-17,Summit Corner,west,05/26/2026,53,4944.89,93.7,38.08423804,772,TRUE
ST-13,Highland Court,WEST,05/13/2026,63,3287.1,55.16,27.56386001,749,N
ST-05,eastgate center,North,25-Mar-26,58,6467.3,104.91,11.84351675,495,no
ST-16,Redwood Station,West,"May 21, 2026",28,"$3,860.71",139.34,13.16297043,808,N
ST-10,Magnolia Square,South,14-Apr-26,28,2953.15,98.21,13.0751061,430,yes
ST-03,Maple Junction,North,2026-04-09,42,3154.96,71.76,1.20839793,617,N
ST-08,Palm Terrace,south,2026-03-12,71,3406.62,49.88,33.33497578,719,N
ST-01,Riverside Plaza,North,20260302,73,5375.6,79.43,31.13533988,661,0
ST-02,Harbor Point,North,23/03/2026,53,7595.49,153.63,37.31733834,701,N
ST-08,Palm Terrace,SOUTH,"May 8, 2026",39,3067.13,74.07,16.9104546,549,N
ST-18,Ashbrook Plaza,WEST,22-Mar-26,54,"INR 1,679",31.11,1.947912766,706,no
ST-11,Willow Creek,South,2026-04-21,42,4330.22,106.95,-15,680,yes
ST-16,Redwood Station,West,15/05/2026,46,3918.8,93.29,29.92733023,572,0
ST-16,Redwood Station,west,2026-04-30,66,"INR 3,531",54.75,36.14522716,612,yes
ST-16,Redwood Station,West,29/04/2026,38,3073.23,84.99,0.8084606824,504,N
ST-15,Pinecrest Mall,West,2026-04-01,33,1794.93,54.32,5.478532102,588,Y
ST-17,Summit Corner,WEST,2026-03-30,42,9825.36,212.21,4.631797712,830,N
ST-05,Eastgate Center,North,"May 21, 2026",73,3270.17,48.99,17.15031613,620,N
ST-13,HIGHLAND COURT,West,26-Apr-26,41,6279.45,166.22,34.21424625,680,N
ST-14,Golden Valley,WEST,05/26/2026,81,"$3,961.09",50.68,25.79737064,449,N
ST-16,redwood station,West,20260417,50,11294.93,217.89,2.927623991,282,N
ST-08,Palm Terrace,South,3-Apr-26,54,"$2,281.38",44.85,25.8995617,849,0
ST-17,Summit Corner,west,19/04/2026,72,2794.07,41.28,18.92118468,660,N
ST-14,Golden Valley,west,2026-05-27,77,4495.2,56.47,8.450361279,622,no
ST-17,Summit Corner,West,03/04/2026,54,6326.99,111.73,7.891777518,415,0
ST-04,Silverline Mall,North,"April 17, 2026",66,4029.13,55.55,13.11523683,485,no
ST-08,Palm Terrace,south,19-Mar-26,50,5106.98,101.44,33.58643718,674,0
ST-08,Palm Terrace,South,05/19/2026,52,,107.42,15.08288123,476,Y
ST-16,Redwood Station,West,2-Apr-26,59,6884.93,114.84,16.34554796,728,no
ST-15,Pinecrest Mall,West,23/03/2026,75,"INR 5,784",71.37,29.31309759,606,N
ST-11,Willow Creek,SOUTH,05/12/2026,78,"INR 7,172",89.48,7.972778203,665,N
ST-07,SUNSET BOULEVARD,SOUTH,05/27/2026,58,4878.24,85.53,8.3970204,529,N
ST-08,Palm Terrace,South,20260303,71,3496.9,45.01,39.739563,700,N
ST-15,Pinecrest Mall,West,16/04/2026,64,2557.36,43.72,30.68405368,633,N
ST-16,REDWOOD STATION,West,20-Apr-26,61,6445.81,110.44,10.74431443,258,no
ST-16,Redwood Station,WEST,04/28/2026,82,,40.19,34.82258953,548,no
ST-14,Golden Valley,West,20260518,71,5460.59,73.29,18.59394328,692,N
ST-18,Ashbrook Plaza,WEST,2026-04-25,55,"$4,373.38",78.92,29.6124467,504,FALSE
ST-14,Golden Valley,West,20260524,40,3412.11,91.74,20.28180129,768,N
ST-16,Redwood Station,WEST,22/03/2026,52,"INR 3,891",72.67,26.48517373,472,N
ST-16,Redwood Station,WEST,03/05/2026,62,4488.4,70.89,25.69050387,928,0
ST-18,Ashbrook Plaza,WEST,2026-04-01,62,3044.45,49.64,10.52169957,498,yes
ST-18,Ashbrook Plaza,WEST,15/03/2026,46,3105.87,61.14,24.95766316,479,yes
ST-09,Coral Bay Outlet,South,2026-05-15,49,6901.87,127.05,-15,517,N
ST-08,Palm Terrace,south,16-Mar-26,56,"$3,131.77",61.3,22.01239103,669,N
ST-12,Bayfront Commons,South,2026-03-23,72,5472.92,77.91,1.956027165,496,no
ST-07,Sunset Boulevard,South,2026-03-17,82,5805.83,74.95,23.88632348,772,0
ST-08,Palm Terrace,south,21-Apr-26,58,2679.13,48.74,na,766,N
ST-07,Sunset Boulevard,South,2026-04-07,41,5584.07,125.84,2.943332918,800,no
ST-13,HIGHLAND COURT,West,30-Mar-26,55,4927.04,92.92,31.72840614,511,N
ST-15,Pinecrest Mall,West,03/07/2026,61,2289.83,35.97,26.74627398,652,N
ST-14,Golden Valley,WEST,20260314,67,"$8,355.06",118.81,17.85760584,491,no
ST-06,Cedar Crossing,North,05/14/2026,66,"INR 4,335",63.62,19.11723536,486,N
ST-12,Bayfront Commons,SOUTH,20260509,92,12569.7,132.13,6.76033759,775,N
ST-07,Sunset Boulevard,South,20260301,49,"INR 5,909",130.55,21.37386561,497,N
ST-14,Golden Valley,West,20260325,60,2863.9,43.54,33.14132077,730,N
ST-09,Coral Bay Outlet,South,"March 29, 2026",61,7034.28,107.9,na,481,Y
ST-17,Summit Corner,west,20260503,-62,3205.48,3185.75,37.74697667,518,yes
ST-16,Redwood Station,West,"May 20, 2026",51,"$8,509.03",155.09,21.05957506,661,0
ST-06,Cedar Crossing,North,04/04/2026,57,7455.18,128.45,33.61062188,917,FALSE
ST-02,Harbor Point,North,2026-03-06,82,"INR 7,318",91.14,37.55221417,659,N
ST-12,Bayfront Commons,south,31-Mar-26,55,5509.49,107.21,3.385208963,380,TRUE
ST-07,Sunset Boulevard,South,03/24/2026,68,7176.28,112.57,27.93606383,448,yes
ST-15,Pinecrest Mall,West,2026-03-05,42,3572.6,89.31,9.101357328,587,N
ST-09,Coral Bay Outlet,South,23/03/2026,52,"INR 9,238",190.4,18.51671226,638,N
ST-10,Magnolia Square,South,04/23/2026,38,2463.62,59.95,17.16787449,448,N
ST-10,MAGNOLIA SQUARE,South,20260521,35,6928.65,204.96,11.32404144,582,Y
ST-12,Bayfront Commons,South,18-Apr-26,74,4335.11,53.54,na,422,0
ST-03,Maple Junction,North,27-Mar-26,37,"INR 6,533",161.95,35.13888622,548,FALSE
ST-05,Eastgate Center,North,"April 2, 2026",47,"$2,950.45",66.37,5.937722074,477,yes
ST-09,Coral Bay Outlet,South,05/14/2026,60,12747.03,230.67,6.559989043,554,Y
ST-10,Magnolia Square,South,2026-04-30,33,3176.45,101.91,36.4569313,813,N
ST-05,Eastgate Center,north,2026-04-07,82,"INR 2,097",23.5,15.76184786,630,yes
ST-09,CORAL BAY OUTLET,SOUTH,20260416,62,7871.34,120.82,20.86907137,565,Y
ST-17,Summit Corner,West,2026-04-23,50,4468.85,89.27,13.38489816,658,N
ST-14,Golden Valley,west,"May 11, 2026",67,4616.11,74.42,19.90768079,525,TRUE
ST-12,Bayfront Commons,South,"April 8, 2026",54,14992.75,305.11,9.957942951,640,Y
ST-08,Palm Terrace,south,13/03/2026,54,"$4,095.27",78.84,30.37316853,352,FALSE
ST-18,Ashbrook Plaza,WEST,2026-03-04,16,2686.1,160.46,21.55220534,521,Y
ST-07,Sunset Boulevard,South,20260512,87,16406.55,181.71,29.77932827,619,N
ST-11,willow creek,South,30-Apr-26,69,6459.09,88.95,na,634,N
ST-09,Coral Bay Outlet,South,6-Mar-26,62,"INR 4,622",75.02,28.89632788,480,Y
ST-08,Palm Terrace,South,2026-04-23,54,6943,128.01,20.30729563,712,N
ST-02,Harbor Point,north,2026-03-09,45,"INR 3,040",70.13,39.31948686,836,yes
ST-09,Coral Bay Outlet,SOUTH,24-May-26,53,"INR 10,251",202.06,29.53924843,793,0
ST-05,EASTGATE CENTER,North,04/16/2026,42,3430.31,83.49,na,662,yes
ST-06,Cedar Crossing,North,"April 22, 2026",56,3507.33,66.74,4.380989171,758,0
ST-12,BAYFRONT COMMONS,south,21/05/2026,28,10418.43,407.39,19.69383247,499,N
ST-12,Bayfront Commons,South,"May 6, 2026",53,"$11,520.36",206.11,5.850100666,552,yes
ST-11,Willow Creek,South,03/30/2026,47,6291.91,145.36,32.13014111,614,FALSE
ST-09,Coral Bay Outlet,South,29/04/2026,68,"$9,652.68",141.2,29.69437362,466,yes
ST-03,Maple Junction,North,21-Mar-26,65,3537.84,58.22,20.25893242,651,N
ST-02,Harbor Point,NORTH,"April 14, 2026",67,6934.7,106.72,3.760848087,581,N
ST-12,Bayfront Commons,SOUTH,2026-05-01,48,10113.44,203.45,0.6756341374,453,yes
ST-01,riverside plaza,North,10-Apr-26,43,7126.62,182.27,11.85448228,340,N
ST-12,Bayfront Commons,South,03/28/2026,55,5028.43,96.66,6.243802205,911,yes
ST-03,Maple Junction,North,04/20/2026,70,4890.38,63.31,28.91735995,486,0
ST-05,EASTGATE CENTER,North,20260319,53,5834.9,99.86,29.08593985,661,yes
ST-04,silverline mall,north,"March 19, 2026",97,"$6,680.53",66.38,29.98384984,622,N
ST-05,Eastgate Center,North,20260428,59,"INR 2,593",42.91,30.955821,585,0
ST-05,Eastgate Center,North,"April 1, 2026",98,"$3,226.69",35.22,0.4898266316,324,TRUE
ST-07,SUNSET BOULEVARD,south,"April 22, 2026",53,3941.11,80.45,19.84704369,709,yes
ST-13,Highland Court,West,22/05/2026,51,5154.94,108.2,23.73542006,622,1
ST-13,HIGHLAND COURT,West,03/07/2026,63,"INR 6,167",100.4,34.77453413,738,N
ST-17,summit corner,West,"April 25, 2026",69,3871.46,50.61,19.33094381,864,N
ST-08,Palm Terrace,South,"March 18, 2026",61,6988.7,111.78,37.64336502,551,1
ST-13,Highland Court,West,12-May-26,72,"$3,723.03",47.97,11.22787568,441,yes
ST-16,Redwood Station,west,18-Mar-26,69,4239.91,57.62,36.4402763,591,yes
ST-06,Cedar Crossing,north,10/05/2026,60,10411.24,169.79,21.48309423,712,N
ST-01,Riverside Plaza,North,"May 4, 2026",75,6185.17,80.82,35.00430453,701,N
ST-01,Riverside Plaza,North,20260315,97,3785.42,41.25,0.7134713591,277,1
ST-14,Golden Valley,West,03/11/2026,37,3173.81,77.85,39.96845808,332,N
ST-12,Bayfront Commons,South,14-May-26,84,"$8,081.12",90.88,13.61925807,512,N
ST-06,Cedar Crossing,North,20260412,55,10044.32,189.56,23.69114099,601,0
ST-05,Eastgate Center,North,20/03/2026,59,"$7,169.34",133.45,5.267070081,498,FALSE
ST-03,Maple Junction,North,03/08/2026,67,"$5,545.96",81.97,25.29784939,543,N
ST-09,Coral Bay Outlet,South,13-Apr-26,38,"INR 8,171",212.65,2.713099227,569,TRUE
ST-03,Maple Junction,north,20260406,42,11815.19,298.41,13.1228457,761,no
ST-09,Coral Bay Outlet,SOUTH,11-May-26,58,4092.47,68.38,20.58206808,698,N
ST-12,BAYFRONT COMMONS,South,26/05/2026,62,"INR 6,285",95.19,27.39790117,702,0
ST-10,Magnolia Square,SOUTH,8-May-26,53,2948.44,58.84,12.28436085,503,TRUE
ST-04,SILVERLINE MALL,North,20260507,32,4853.98,136.8,22.79359553,721,N
ST-08,Palm Terrace,south,29/05/2026,53,2824.76,57.42,25.72697454,445,1
ST-04,silverline mall,North,26-Mar-26,58,"$3,032.72",48.94,35.13531509,897,0
ST-12,BAYFRONT COMMONS,South,2026-03-27,42,"$7,056.02",166.81,38.43523954,670,N
ST-15,PINECREST MALL,West,16/03/2026,72,4450.12,60.97,33.23951213,699,N
ST-17,Summit Corner,west,15/04/2026,79,2657.95,36.97,31.74792402,620,no
ST-06,Cedar Crossing,North,"March 6, 2026",70,2952.88,45.68,11.72616832,589,Y
ST-11,WILLOW CREEK,South,11/03/2026,83,6159.44,67.76,36.95619695,774,N
ST-10,MAGNOLIA SQUARE,South,20260306,53,"$4,735.31",93.77,36.10121804,820,N
ST-03,Maple Junction,North,29/05/2026,51,8755.93,176.76,1.619958077,865,no
ST-12,BAYFRONT COMMONS,South,2026-03-06,78,"INR 3,808",45.51,32.56525289,532,Y
ST-03,MAPLE JUNCTION,North,22-Mar-26,64,"INR 4,323",67.58,26.87550343,573,Y
ST-02,Harbor Point,North,05/11/2026,59,3654.94,65.67,34.14602676,802,N
ST-09,Coral Bay Outlet,South,10-Mar-26,82,7904.84,98.34,24.35478471,524,Y
ST-05,Eastgate Center,North,04/11/2026,53,"$3,449.83",61.9,28.62516943,817,N
ST-08,Palm Terrace,South,2026-05-12,67,"$4,481.18",63.05,23.97813453,392,yes
ST-17,Summit Corner,West,2026-04-30,51,4359.12,92.91,22.17970425,701,no
ST-13,Highland Court,West,20260419,75,"INR 3,449",44.58,4.295312104,507,Y
ST-07,Sunset Boulevard,SOUTH,"March 26, 2026",76,6241.4,81.54,16.75504038,579,no
ST-16,Redwood Station,West,05/03/2026,68,3857.99,52.92,36.0960906,382,N
ST-12,Bayfront Commons,South,"April 1, 2026",88,"$15,876.48",167.51,6.593901534,536,0
ST-12,Bayfront Commons,South,2026-04-05,56,8565.94,138.76,na,669,N
